age(ka),d18OcarbVPDB
28.127,-12.06
28.137,-11.99
28.143,-11.99
28.152,-11.91
28.158,-11.91
28.168,-11.99
28.173,-12.0
28.183,-12.13
28.189,-12.16
28.199,-12.19
28.204,-12.21
28.215,-12.2
28.22,-12.19
28.23,-12.18
28.235,-12.19
28.246,-12.21
28.25,-12.19
28.261,-12.19
28.266,-12.19
28.277,-12.15
28.281,-12.17
28.293,-12.23
28.297,-12.25
28.308,-12.41
28.312,-12.41
28.324,-12.45
28.327,-12.46
28.343,-12.36
28.355,-12.3
28.371,-12.41
28.374,-12.41
28.386,-12.56
28.389,-12.56
28.402,-12.51
28.404,-12.51
28.418,-12.38
28.42,-12.37
28.433,-12.37
28.435,-12.36
28.449,-12.35
28.451,-12.35
28.464,-12.24
28.466,-12.23
28.48,-12.14
28.481,-12.13
28.496,-12.11
28.497,-12.11
28.511,-12.19
28.512,-12.19
28.527,-12.25
28.528,-12.26
28.542,-12.23
28.543,-12.23
28.558,-12.29
28.558,-12.29
28.574,-12.42
28.574,-12.42
28.589,-12.28
28.589,-12.28
28.605,-12.14
28.605,-12.14
28.62,-12.11
28.621,-12.11
28.63,-12.14
28.636,-12.14
28.639,-12.19
28.64,-12.2
28.643,-12.21
28.656,-12.17
28.665,-12.15
28.669,-12.15
28.689,-12.17
28.698,-12.25
28.708,-12.21
28.716,-12.28
28.716,-12.3
28.717,-12.28
28.718,-12.26
28.718,-12.26
28.721,-12.15
28.721,-12.15
28.722,-12.17
28.723,-12.16
28.725,-12.04
28.725,-11.99
28.727,-11.9
28.728,-11.94
28.729,-12.04
28.729,-12.0
28.729,-11.99
28.73,-11.96
28.73,-11.95
28.73,-11.95
28.731,-11.94
28.731,-11.96
28.731,-11.98
28.732,-12.05
28.732,-12.06
28.733,-12.08
28.736,-11.79
28.736,-11.75
28.736,-11.74
28.737,-11.81
28.74,-12.04
28.741,-11.78
28.744,-11.85
28.745,-11.89
28.747,-11.78
28.747,-11.69
28.747,-11.67
28.747,-11.65
28.747,-11.64
28.747,-11.62
28.747,-11.61
28.747,-11.59
28.747,-11.58
28.747,-11.54
28.747,-11.53
28.747,-11.51
28.748,-11.48
28.748,-11.47
28.748,-11.46
28.748,-11.46
28.748,-11.45
28.748,-11.45
28.748,-11.45
28.748,-11.45
28.748,-11.44
28.748,-11.44
28.748,-11.44
28.748,-11.44
28.748,-11.43
28.748,-11.43
28.748,-11.43
28.748,-11.43
28.748,-11.42
28.748,-11.42
28.748,-11.42
28.748,-11.42
28.748,-11.41
28.748,-11.41
28.748,-11.41
28.748,-11.4
28.748,-11.4
28.748,-11.4
28.748,-11.4
28.748,-11.4
28.748,-11.39
28.749,-11.39
28.749,-11.39
28.749,-11.39
28.749,-11.39
28.749,-11.4
28.749,-11.4
28.749,-11.4
28.749,-11.41
28.75,-11.51
28.753,-11.58
28.753,-11.57
28.756,-11.46
28.756,-11.45
28.758,-11.4
28.76,-11.46
28.763,-11.5
28.764,-11.43
28.766,-11.26
28.768,-11.34
28.769,-11.33
28.77,-11.19
28.771,-11.13
28.771,-11.1
28.773,-11.18
28.775,-11.24
28.775,-11.26
28.776,-11.29
28.777,-11.19
28.778,-11.17
28.779,-11.2
28.782,-11.39
28.783,-11.4
28.783,-11.39
28.783,-11.37
28.784,-11.35
28.785,-11.35
28.785,-11.36
28.787,-11.34
28.788,-11.22
28.789,-11.16
28.79,-11.08
28.793,-11.08
28.794,-11.12
28.798,-11.29
28.798,-11.29
28.798,-11.3
28.799,-11.3
28.8,-11.31
28.8,-11.32
28.801,-11.32
28.802,-11.35
28.803,-11.39
28.805,-11.43
28.806,-11.44
28.809,-11.47
28.813,-11.36
28.817,-11.31
28.821,-11.3
28.825,-11.24
28.828,-11.16
28.828,-11.16
28.831,-11.1
28.832,-11.12
28.833,-11.13
28.835,-11.21
28.836,-11.23
28.837,-11.24
28.84,-11.29
28.84,-11.29
28.842,-11.3
28.843,-11.26
28.844,-11.24
28.847,-11.21
28.849,-11.22
28.851,-11.2
28.851,-11.2
28.853,-11.16
28.855,-11.2
28.856,-11.2
28.858,-11.13
28.859,-11.09
28.86,-11.01
28.862,-10.91
28.863,-10.91
28.866,-11.02
28.867,-11.06
28.869,-11.18
28.87,-11.17
28.872,-11.06
28.874,-10.92
28.874,-10.92
28.876,-10.94
28.878,-11.0
28.878,-11.07
28.881,-11.07
28.881,-11.07
28.883,-11.03
28.885,-11.07
28.885,-11.07
28.888,-11.16
28.889,-11.26
28.89,-11.27
28.892,-11.13
28.893,-11.1
28.894,-11.07
28.896,-11.06
28.897,-11.06
28.899,-11.03
28.9,-11.01
28.901,-10.99
28.904,-10.99
28.904,-10.99
28.906,-10.97
28.908,-11.0
28.908,-11.01
28.91,-10.98
28.912,-10.99
28.913,-10.99
28.915,-10.94
28.915,-10.93
28.917,-10.92
28.919,-10.93
28.919,-10.93
28.922,-10.91
28.923,-10.89
28.927,-10.95
28.929,-10.94
28.931,-10.9
28.931,-10.9
28.933,-10.96
28.934,-11.01
28.935,-11.05
28.938,-11.14
28.938,-11.12
28.94,-11.1
28.942,-11.12
28.942,-11.12
28.944,-11.03
28.947,-10.93
28.949,-10.85
28.951,-10.75
28.953,-10.71
28.954,-10.71
28.956,-10.68
28.957,-10.68
28.959,-10.77
28.96,-10.8
28.961,-10.86
28.962,-10.92
28.965,-11.02
28.965,-11.05
28.968,-11.19
28.968,-11.19
28.971,-11.14
28.972,-11.13
28.975,-11.16
28.976,-11.16
28.978,-11.11
28.98,-11.04
28.981,-11.02
28.984,-10.95
28.984,-10.94
28.987,-10.92
28.987,-10.91
28.99,-10.84
28.991,-10.8
28.993,-10.8
28.995,-10.8
28.996,-10.8
28.999,-10.79
28.999,-10.78
29.002,-10.78
29.003,-10.78
29.003,-10.79
29.004,-10.8
29.004,-10.87
29.005,-10.91
29.005,-10.92
29.005,-10.92
29.006,-10.92
29.007,-10.91
29.007,-10.94
29.008,-10.98
29.008,-10.97
29.008,-10.97
29.009,-10.98
29.009,-11.02
29.01,-11.01
29.01,-10.95
29.011,-10.95
29.011,-10.97
29.012,-10.97
29.012,-10.93
29.013,-10.91
29.013,-10.95
29.014,-10.96
29.014,-10.94
29.015,-10.94
29.015,-10.96
29.016,-11.01
29.016,-10.97
29.017,-10.94
29.017,-10.95
29.018,-10.95
29.018,-10.96
29.018,-10.97
29.019,-10.99
29.02,-11.0
29.02,-11.01
29.021,-11.02
29.021,-11.03
29.021,-11.09
29.022,-11.15
29.022,-11.19
29.023,-11.21
29.023,-11.22
29.024,-11.22
29.024,-11.23
29.025,-11.25
29.025,-11.29
29.026,-11.29
29.026,-11.16
29.027,-11.13
29.027,-11.13
29.027,-11.23
29.028,-11.22
29.029,-11.18
29.029,-11.14
29.03,-11.1
29.033,-11.07
29.036,-11.02
29.036,-11.02
29.039,-11.07
29.042,-11.11
29.042,-11.12
29.045,-11.14
29.048,-11.17
29.049,-11.18
29.051,-11.23
29.055,-11.29
29.055,-11.31
29.058,-11.34
29.061,-11.39
29.062,-11.42
29.064,-11.45
29.067,-11.5
29.069,-11.52
29.07,-11.51
29.073,-11.48
29.075,-11.45
29.076,-11.44
29.079,-11.48
29.082,-11.51
29.085,-11.52
29.088,-11.45
29.088,-11.45
29.091,-11.45
29.094,-11.51
29.098,-11.46
29.1,-11.42
29.102,-11.4
29.108,-11.42
29.111,-11.38
29.115,-11.41
29.117,-11.44
29.121,-11.51
29.123,-11.53
29.128,-11.66
29.129,-11.67
29.134,-11.69
29.135,-11.69
29.14,-11.78
29.141,-11.77
29.146,-11.7
29.148,-11.7
29.154,-11.66
29.158,-11.66
29.161,-11.65
29.167,-11.6
29.17,-11.6
29.174,-11.65
29.176,-11.67
29.181,-11.67
29.182,-11.68
29.187,-11.75
29.188,-11.75
29.194,-11.74
29.194,-11.74
29.2,-11.76
29.206,-11.84
29.212,-11.84
29.213,-11.83
29.218,-11.83
29.22,-11.85
29.224,-11.88
29.227,-11.88
29.23,-11.79
29.233,-11.71
29.235,-11.72
29.24,-11.78
29.241,-11.77
29.246,-11.75
29.247,-11.74
29.253,-11.6
29.253,-11.6
29.26,-11.6
29.266,-11.75
29.271,-11.68
29.273,-11.66
29.277,-11.7
29.279,-11.73
29.283,-11.75
29.286,-11.69
29.289,-11.67
29.293,-11.73
29.295,-11.78
29.299,-11.79
29.301,-11.75
29.306,-11.61
29.307,-11.62
29.312,-11.7
29.313,-11.7
29.319,-11.71
29.319,-11.71
29.325,-11.74
29.325,-11.76
29.33,-11.75
29.332,-11.75
29.336,-11.72
29.339,-11.74
29.342,-11.79
29.345,-11.84
29.348,-11.93
29.352,-11.96
29.354,-11.86
29.358,-11.77
29.36,-11.78
29.365,-11.69
29.366,-11.69
29.372,-11.89
29.372,-11.88
29.378,-11.75
29.378,-11.75
29.384,-11.64
29.389,-11.58
29.39,-11.58
29.396,-11.64
29.4,-11.5
29.402,-11.47
29.408,-11.53
29.411,-11.63
29.414,-11.71
29.419,-11.63
29.421,-11.61
29.43,-11.43
29.432,-11.41
29.44,-11.42
29.443,-11.51
29.449,-11.64
29.454,-11.69
29.459,-11.69
29.465,-11.62
29.469,-11.68
29.476,-11.84
29.479,-11.88
29.486,-11.92
29.489,-11.92
29.497,-11.85
29.499,-11.82
29.508,-11.83
29.508,-11.84
29.518,-11.93
29.519,-11.93
29.528,-11.94
29.53,-11.92
29.538,-11.77
29.54,-11.77
29.548,-11.89
29.551,-11.94
29.558,-12.0
29.562,-12.02
29.568,-11.98
29.573,-12.02
29.577,-12.02
29.584,-12.01
29.587,-12.06
29.595,-12.06
29.597,-12.05
29.605,-11.95
29.607,-11.95
29.616,-12.07
29.617,-12.07
29.627,-12.02
29.627,-12.02
29.636,-12.14
29.638,-12.14
29.646,-12.1
29.649,-12.11
29.656,-12.06
29.66,-12.03
29.666,-12.22
29.67,-12.31
29.676,-12.26
29.681,-12.39
29.686,-12.49
29.692,-12.45
29.696,-12.44
29.703,-12.39
29.705,-12.34
29.714,-12.23
29.715,-12.22
29.725,-12.1
29.725,-12.1
29.735,-12.15
29.735,-12.15
29.745,-12.22
29.746,-12.23
29.755,-12.19
29.757,-12.16
29.764,-12.15
29.768,-12.19
29.774,-12.19
29.779,-12.15
29.784,-12.12
29.789,-12.12
29.794,-12.08
29.8,-12.0
29.804,-11.99
29.811,-12.05
29.814,-12.03
29.822,-11.82
29.824,-11.77
29.833,-11.44
29.833,-11.43
29.843,-11.47
29.844,-11.47
29.853,-11.8
29.854,-11.81
29.863,-11.63
29.865,-11.62
29.873,-11.75
29.876,-11.78
29.883,-11.81
29.887,-11.75
29.892,-11.59
29.898,-11.51
29.902,-11.51
29.909,-11.51
