age_calBP,Rainfall Index
6720,0.3556
6721,0.3549
6722,0.3617
6723,0.3684
6724,0.3751
6725,0.405
6726,0.3828
6727,0.3607
6728,0.3386
6729,0.3165
6730,0.2944
6731,0.2723
6732,0.2502
6733,0.2281
6734,0.206
6735,0.1839
6736,0.1873
6737,0.1907
6738,0.1747
6739,0.2074
6740,0.24
6741,0.2727
6742,0.3053
6743,0.338
6744,0.3706
6745,0.4033
6746,0.4359
6747,0.4686
6748,0.5012
6749,0.4972
6750,0.51
6751,0.5228
6752,0.5844
6753,0.646
6754,0.7077
6755,0.7693
6756,0.8309
6757,0.8925
6758,0.9542
6759,1.0158
6760,0.9883
6761,0.9608
6762,0.8829
6763,0.805
6764,0.7271
6765,0.6492
6766,0.5713
6767,0.4933
6768,0.4154
6769,0.3375
6770,0.2596
6771,0.1817
6772,0.1503
6773,0.1189
6774,0.1211
6775,0.1606
6776,0.2001
6777,0.2396
6778,0.2793
6779,0.3188
6780,0.3583
6781,0.3979
6782,0.4374
6783,0.4769
6784,0.5165
6785,0.556
6786,0.5955
6787,0.5871
6788,0.5969
6789,0.6068
6790,0.6168
6791,0.6266
6792,0.6365
6793,0.6464
6794,0.6562
6795,0.6661
6796,0.6052
6797,0.5443
6798,0.4834
6799,0.3931
6800,0.3026
6801,0.2324
6802,0.1621
6803,0.0918
6804,0.1074
6805,0.1231
6806,0.1387
6807,0.1544
6808,0.17
6809,0.1856
6810,0.2012
6811,0.214
6812,0.2267
6813,0.2395
6814,0.2524
6815,0.2651
6816,0.2779
6817,0.2906
6818,0.3034
6819,0.3162
6820,0.3289
6821,0.3418
6822,0.3709
6823,0.3519
6824,0.3329
6825,0.314
6826,0.2951
6827,0.2761
6828,0.2572
6829,0.2382
6830,0.2193
6831,0.2003
6832,0.1466
6833,0.0928
6834,0.039
6835,0.0001
6836,-0.0388
6837,-0.0776
6838,-0.1165
6839,-0.1553
6840,-0.1942
6841,-0.233
6842,-0.2719
6843,-0.2771
6844,-0.2824
6845,-0.2876
6846,-0.2929
6847,-0.262
6848,-0.2312
6849,-0.2003
6850,-0.1694
6851,-0.1386
6852,-0.1077
6853,-0.1217
6854,-0.1356
6855,-0.1496
6856,-0.1635
6857,-0.1775
6858,-0.1914
6859,-0.2147
6860,-0.238
6861,-0.2613
6862,-0.2846
6863,-0.2254
6864,-0.1663
6865,-0.1072
6866,-0.0506
6867,0.006
6868,0.0625
6869,0.1191
6870,0.1381
6871,0.157
6872,0.176
6873,0.1949
6874,0.1242
6875,0.0536
6876,-0.017
6877,-0.0877
6878,-0.1584
6879,-0.229
6880,-0.2997
6881,-0.3704
6882,-0.413
6883,-0.4557
6884,-0.4826
6885,-0.5096
6886,-0.5366
6887,-0.5635
6888,-0.5905
6889,-0.6175
6890,-0.6571
6891,-0.6967
6892,-0.7363
6893,-0.776
6894,-0.7864
6895,-0.7588
6896,-0.7312
6897,-0.7036
6898,-0.676
6899,-0.6485
6900,-0.6209
6901,-0.5933
6902,-0.5657
6903,-0.5381
6904,-0.5105
6905,-0.5209
6906,-0.5538
6907,-0.5867
6908,-0.6123
6909,-0.6379
6910,-0.6635
6911,-0.689
6912,-0.7146
6913,-0.7402
6914,-0.7658
6915,-0.7914
6916,-0.8169
6917,-0.8425
6918,-0.8653
6919,-0.8881
6920,-0.9108
6921,-0.9336
6922,-0.9564
6923,-0.9792
6924,-1.0019
6925,-1.0247
6926,-0.9606
6927,-0.8966
6928,-0.8325
6929,-0.7685
6930,-0.7108
6931,-0.6532
6932,-0.5955
6933,-0.5379
6934,-0.4802
6935,-0.4226
6936,-0.3649
6937,-0.3905
6938,-0.4161
6939,-0.4416
6940,-0.4672
6941,-0.4928
6942,-0.487
6943,-0.4812
6944,-0.4754
6945,-0.4656
6946,-0.4559
6947,-0.4743
6948,-0.4928
6949,-0.5112
6950,-0.5297
6951,-0.5481
6952,-0.5665
6953,-0.585
6954,-0.6178
6955,-0.6507
6956,-0.6835
6957,-0.7164
6958,-0.71
6959,-0.7036
6960,-0.6972
6961,-0.6909
6962,-0.6845
6963,-0.6781
6964,-0.6718
6965,-0.6654
6966,-0.6646
6967,-0.6638
6968,-0.6631
6969,-0.6623
6970,-0.6615
6971,-0.6607
6972,-0.66
6973,-0.6592
6974,-0.6584
6975,-0.6576
6976,-0.6569
6977,-0.6561
6978,-0.6553
6979,-0.6747
6980,-0.6941
6981,-0.7135
6982,-0.7329
6983,-0.7523
6984,-0.7716
6985,-0.791
6986,-0.8064
6987,-0.8218
6988,-0.8372
6989,-0.8182
6990,-0.7992
6991,-0.7801
6992,-0.7611
6993,-0.7421
6994,-0.723
6995,-0.704
6996,-0.685
6997,-0.666
6998,-0.6469
6999,-0.6279
7000,-0.6903
7001,-0.6557
7002,-0.621
7003,-0.5864
7004,-0.5517
7005,-0.515
7006,-0.4783
7007,-0.4416
7008,-0.4048
7009,-0.3681
7010,-0.3276
7011,-0.2872
7012,-0.2467
7013,-0.2062
7014,-0.2116
7015,-0.217
7016,-0.2223
7017,-0.2277
7018,-0.233
7019,-0.2384
7020,-0.2438
7021,-0.2491
7022,-0.2545
7023,-0.2598
7024,-0.2652
7025,-0.2807
7026,-0.2963
7027,-0.2946
7028,-0.2929
7029,-0.2912
7030,-0.2895
7031,-0.2878
7032,-0.2861
7033,-0.2844
7034,-0.2827
7035,-0.281
7036,-0.2793
7037,-0.2774
7038,-0.2755
7039,-0.2511
7040,-0.2296
7041,-0.2081
7042,-0.1866
7043,-0.1651
7044,-0.1436
7045,-0.1221
7046,-0.1006
7047,-0.0791
7048,-0.0576
7049,-0.0361
7050,-0.0146
7051,0.0069
7052,0.0284
7053,0.0499
7054,0.0794
7055,0.0921
7056,0.1048
7057,0.1175
7058,0.1303
7059,0.143
7060,0.1557
7061,0.1684
7062,0.1811
7063,0.1938
7064,0.2065
7065,0.2192
7066,0.2319
7067,0.2315
7068,0.2312
7069,0.2309
7070,0.236
7071,0.241
7072,0.2461
7073,0.2511
7074,0.2562
7075,0.2613
7076,0.2664
7077,0.2715
7078,0.2766
7079,0.2816
7080,0.2867
7081,0.2995
7082,0.3122
7083,0.3249
7084,0.3376
7085,0.3422
7086,0.3469
7087,0.3515
7088,0.3561
7089,0.3607
7090,0.3653
7091,0.37
7092,0.3746
7093,0.3793
7094,0.3714
7095,0.3637
7096,0.3558
7097,0.348
7098,0.3403
7099,0.3293
7100,0.3588
7101,0.3884
7102,0.418
7103,0.4476
7104,0.4771
7105,0.5068
7106,0.5363
7107,0.5459
7108,0.5555
7109,0.565
7110,0.5746
7111,0.5842
7112,0.5938
7113,0.6033
7114,0.613
7115,0.5348
7116,0.4565
7117,0.3784
7118,0.3002
7119,0.2221
7120,0.1439
7121,0.098
7122,0.0542
7123,0.0102
7124,-0.0337
7125,-0.0776
7126,-0.1216
7127,-0.1655
7128,-0.2094
7129,-0.2534
7130,-0.2307
7131,-0.208
7132,-0.1854
7133,-0.1627
7134,-0.1568
7135,-0.151
7136,-0.1451
7137,-0.1392
7138,-0.1334
7139,-0.1275
7140,-0.1216
7141,-0.1158
7142,-0.1099
7143,-0.104
7144,-0.0982
7145,-0.0923
7146,-0.0864
7147,-0.0805
7148,-0.0099
7149,0.0607
7150,0.1313
7151,0.2019
7152,0.2725
7153,0.343
7154,0.4137
7155,0.4842
7156,0.5549
7157,0.5608
7158,0.5666
7159,0.5725
7160,0.5208
7161,0.469
7162,0.4173
7163,0.3655
7164,0.3138
7165,0.2621
7166,0.2049
7167,0.1999
7168,0.1948
7169,0.1896
7170,0.1845
7171,0.1794
7172,0.1742
7173,0.1691
7174,0.1641
7175,0.2318
7176,0.2994
7177,0.3022
7178,0.3049
7179,0.3077
7180,0.3104
7181,0.3131
7182,0.3159
7183,0.3186
7184,0.3213
7185,0.324
7186,0.3268
7187,0.4393
7188,0.5518
7189,0.6643
7190,0.7449
7191,0.8254
7192,0.906
7193,0.9864
7194,1.0669
7195,1.1475
7196,1.228
7197,1.2453
7198,1.2626
7199,1.2799
7200,1.2972
7201,1.2395
7202,1.1855
7203,1.1315
7204,1.0776
7205,1.0236
7206,0.9652
7207,0.9067
7208,0.8482
7209,0.7897
7210,0.7313
7211,0.6863
7212,0.6413
7213,0.5963
7214,0.5513
7215,0.5063
7216,0.4971
7217,0.488
7218,0.4788
7219,0.4697
7220,0.4605
7221,0.4155
7222,0.3705
7223,0.3255
7224,0.2805
7225,0.2355
7226,0.1681
7227,0.1007
7228,0.0332
7229,-0.0342
7230,-0.1016
7231,-0.1197
7232,-0.1378
7233,-0.1559
7234,-0.174
7235,-0.1921
7236,-0.199
7237,-0.2059
7238,-0.2128
7239,-0.2197
7240,-0.2266
7241,-0.2451
7242,-0.2468
7243,-0.2484
7244,-0.2501
7245,-0.2517
7246,-0.2329
7247,-0.214
7248,-0.1951
7249,-0.1762
7250,-0.1574
7251,-0.1385
7252,-0.1084
7253,-0.0783
7254,-0.0482
7255,-0.0171
7256,0.0141
7257,0.0452
7258,0.0764
7259,0.1075
7260,0.1387
7261,0.1699
7262,0.1626
7263,0.1553
7264,0.1481
7265,0.1248
7266,0.1016
7267,0.0783
7268,0.0551
7269,0.0318
7270,0.0085
7271,-0.0147
7272,-0.0145
7273,-0.0143
7274,-0.014
7275,-0.0185
7276,-0.0229
7277,-0.0274
7278,-0.0318
7279,-0.0363
7280,-0.0407
7281,-0.0452
7282,-0.0496
7283,-0.1129
7284,-0.1761
7285,-0.1946
7286,-0.213
7287,-0.2217
7288,-0.2304
7289,-0.2391
7290,-0.2478
7291,-0.2564
7292,-0.2651
7293,-0.2402
7294,-0.2153
7295,-0.252
7296,-0.2887
7297,-0.3253
7298,-0.362
7299,-0.3987
7300,-0.4354
7301,-0.4721
7302,-0.5088
7303,-0.5735
7304,-0.5983
7305,-0.6232
7306,-0.648
7307,-0.6729
7308,-0.6978
7309,-0.7226
7310,-0.7475
7311,-0.7723
7312,-0.7972
7313,-0.7947
7314,-0.7448
7315,-0.695
7316,-0.6452
7317,-0.5953
7318,-0.5455
7319,-0.4957
7320,-0.4458
7321,-0.396
7322,-0.3461
7323,-0.3212
7324,-0.3299
7325,-0.3385
7326,-0.3472
7327,-0.3559
7328,-0.3645
7329,-0.3732
7330,-0.3819
7331,-0.3905
7332,-0.3992
7333,-0.4078
7334,-0.3762
7335,-0.3445
7336,-0.3128
7337,-0.2812
7338,-0.2495
7339,-0.2178
7340,-0.1862
7341,-0.1545
7342,-0.1228
7343,-0.0687
7344,-0.0587
7345,-0.0487
7346,-0.0387
7347,-0.0117
7348,0.0154
7349,0.0424
7350,0.0694
7351,0.0964
7352,0.1235
7353,0.1429
7354,0.1575
7355,0.1721
7356,0.1868
7357,0.2013
7358,0.2159
7359,0.2305
7360,0.2451
7361,0.2596
7362,0.2742
7363,0.3162
7364,0.4353
7365,0.5544
7366,0.6735
7367,0.7927
7368,0.8707
7369,0.9487
7370,1.0266
7371,1.1046
7372,1.1825
7373,1.2058
7374,1.2073
7375,1.136
7376,1.0646
7377,0.9933
7378,0.922
7379,0.8507
7380,0.8445
7381,0.8383
7382,0.832
7383,0.8089
7384,0.7859
7385,0.7601
7386,0.6807
7387,0.6013
7388,0.5219
7389,0.4425
7390,0.363
7391,0.2837
7392,0.2043
7393,0.1483
7394,0.0924
7395,0.1117
7396,0.131
7397,0.1503
7398,0.1697
7399,0.2055
7400,0.2413
7401,0.2772
7402,0.3386
7403,0.3999
7404,0.4614
7405,0.494
7406,0.5266
7407,0.5593
7408,0.4964
7409,0.4334
7410,0.3705
7411,0.3076
7412,0.315
7413,0.3225
7414,0.3715
7415,0.4206
7416,0.4696
7417,0.4146
7418,0.3595
7419,0.3044
7420,0.2493
7421,0.2997
7422,0.2829
7423,0.2661
7424,0.2493
7425,0.2325
7426,0.2157
7427,0.1152
7428,0.0147
7429,-0.0858
7430,-0.1191
7431,-0.1215
7432,-0.124
7433,-0.0552
7434,0.0136
7435,0.0824
7436,0.1512
7437,0.2201
7438,0.2889
7439,0.3178
7440,0.2893
7441,0.2607
7442,0.232
7443,0.2034
7444,0.1747
7445,0.1461
7446,0.121
7447,0.0988
7448,0.0765
7449,0.0543
7450,0.032
7451,0.0098
7452,0.0433
7453,0.0769
7454,0.1104
7455,0.144
7456,0.1483
7457,0.1526
7458,0.1569
7459,0.1612
7460,0.1654
7461,0.1124
7462,0.0594
7463,0.0063
7464,-0.0299
7465,-0.0493
7466,-0.0687
7467,-0.0882
7468,-0.1076
7469,-0.0971
7470,-0.0867
7471,-0.0762
7472,-0.0658
7473,-0.0597
7474,-0.0536
7475,-0.0475
7476,0.0605
7477,0.1684
7478,0.2764
7479,0.2789
7480,0.2814
7481,0.2841
7482,0.2779
7483,0.2717
7484,0.2656
7485,0.0053
7486,-0.255
7487,-0.5153
7488,-0.4556
7489,-0.3958
7490,-0.3511
7491,-0.3063
7492,-0.2615
7493,-0.2167
7494,-0.1719
7495,-0.2176
7496,-0.2633
7497,-0.309
7498,-0.3547
7499,-0.3756
7500,-0.3964
7501,-0.4172
7502,-0.438
7503,-0.4588
7504,-0.4796
7505,-0.5005
7506,-0.5213
7507,-0.5421
7508,-0.5112
7509,-0.4804
7510,-0.3637
7511,-0.247
7512,-0.1471
7513,-0.0472
7514,0.0527
7515,0.1525
7516,0.1853
7517,0.2179
7518,0.2506
7519,0.2833
7520,0.316
7521,0.3486
7522,0.3813
7523,0.414
7524,0.4466
7525,0.4037
7526,0.3247
7527,0.2457
7528,0.1668
7529,0.0878
7530,0.0089
7531,-0.0701
7532,-0.1491
7533,-0.1636
7534,-0.1782
7535,-0.1591
7536,-0.1401
7537,-0.121
7538,-0.102
7539,-0.0829
7540,-0.0638
7541,-0.107
7542,-0.1436
7543,-0.1802
7544,-0.2168
7545,-0.2534
7546,-0.29
7547,-0.3266
7548,-0.3421
7549,-0.3576
7550,-0.281
7551,-0.2044
7552,-0.1278
7553,-0.0512
7554,0.0254
7555,0.1019
7556,0.1375
7557,0.173
7558,0.1452
7559,0.1175
7560,0.0898
7561,0.0621
7562,0.0343
7563,0.0066
7564,-0.0211
7565,-0.0488
7566,-0.0682
7567,-0.0495
7568,-0.0308
7569,-0.0121
7570,0.0066
7571,0.0253
7572,0.084
7573,0.1427
7574,0.2181
7575,0.2937
7576,0.2436
7577,0.1936
7578,0.1435
7579,0.0935
7580,0.0434
7581,-0.0066
7582,-0.0875
7583,-0.1094
7584,-0.1314
7585,-0.1534
7586,-0.1753
7587,-0.1973
7588,-0.2192
7589,-0.2204
7590,-0.1795
7591,-0.1387
7592,-0.0978
7593,-0.057
7594,-0.0161
7595,0.0248
7596,0.0231
7597,0.0215
7598,-0.0418
7599,-0.1018
7600,-0.1619
7601,-0.2096
7602,-0.2572
7603,-0.3049
7604,-0.3526
7605,-0.4002
7606,-0.4147
7607,-0.4322
7608,-0.4498
7609,-0.4673
7610,-0.4849
7611,-0.5024
7612,-0.52
7613,-0.5189
7614,-0.5319
7615,-0.5448
7616,-0.5578
7617,-0.5708
7618,-0.5837
7619,-0.6199
7620,-0.6449
7621,-0.6699
7622,-0.5885
7623,-0.4708
7624,-0.3531
7625,-0.2354
7626,-0.1177
7627,0.0
7628,0.0661
7629,0.1323
7630,0.0724
7631,0.0125
7632,-0.0474
7633,-0.1072
7634,-0.1671
7635,-0.2137
7636,-0.2603
7637,-0.3069
7638,-0.3003
7639,-0.2937
7640,-0.2871
7641,-0.2804
7642,-0.2708
7643,-0.2612
7644,-0.2516
7645,-0.242
7646,-0.21
7647,-0.1234
7648,-0.0369
7649,0.0497
7650,0.1363
7651,0.2228
7652,0.3094
7653,0.3959
7654,0.3621
7655,0.3282
7656,0.2386
7657,0.1489
7658,0.0593
7659,-0.0304
7660,-0.12
7661,-0.2097
7662,-0.1909
7663,-0.1882
7664,-0.1855
7665,-0.1827
7666,-0.18
7667,-0.2497
7668,-0.3195
7669,-0.3893
7670,-0.4739
7671,-0.5585
7672,-0.643
7673,-0.7276
7674,-0.8122
7675,-0.8968
7676,-0.9814
7677,-0.9864
7678,-1.0242
7679,-1.062
7680,-1.0997
7681,-1.1375
7682,-1.1752
7683,-1.213
7684,-1.2433
7685,-1.3115
7686,-1.2482
7687,-1.1848
7688,-1.1214
7689,-1.058
7690,-0.9946
7691,-0.9313
7692,-0.8679
7693,-0.8045
7694,-0.7818
7695,-0.7591
7696,-0.7363
7697,-0.7136
7698,-0.6909
7699,-0.6682
7700,-0.6455
7701,-0.6227
7702,-0.6
7703,-0.5773
7704,-0.5546
7705,-0.5318
7706,-0.5091
7707,-0.4614
7708,-0.4137
7709,-0.3548
7710,-0.2959
7711,-0.2369
7712,-0.178
7713,-0.1191
7714,-0.1079
7715,-0.0968
7716,-0.0856
7717,-0.0745
7718,-0.0633
7719,-0.1119
7720,-0.1605
7721,-0.2091
7722,-0.2577
7723,-0.3063
7724,-0.3549
7725,-0.341
7726,-0.3272
7727,-0.3134
7728,-0.2995
7729,-0.2857
7730,-0.2719
7731,-0.2394
7732,-0.2069
7733,-0.1744
7734,-0.1418
7735,-0.1093
7736,-0.0768
7737,-0.0481
7738,-0.0193
7739,0.0095
7740,0.0382
7741,0.067
7742,0.1294
7743,0.1918
7744,0.2541
7745,0.3165
7746,0.3789
7747,0.4413
7748,0.5037
7749,0.566
7750,0.6284
7751,0.6709
7752,0.6798
7753,0.6763
7754,0.6727
7755,0.6692
7756,0.6658
7757,0.6622
7758,0.6587
7759,0.6551
7760,0.6516
7761,0.6481
7762,0.6233
7763,0.5987
7764,0.5739
7765,0.5492
7766,0.5246
7767,0.4998
7768,0.5607
7769,0.6217
7770,0.6825
7771,0.7066
7772,0.7307
7773,0.7549
7774,0.7791
7775,0.8031
7776,0.8273
7777,0.8514
7778,0.8756
7779,0.8998
7780,0.9238
7781,0.9614
7782,0.9991
7783,1.0002
7784,1.0014
7785,1.0025
7786,1.0037
7787,1.0049
7788,1.0688
7789,1.1328
7790,1.1967
7791,1.1578
7792,1.1189
7793,1.08
7794,1.0411
7795,1.0022
7796,0.8972
7797,0.7923
7798,0.7034
7799,0.6144
7800,0.6107
7801,0.6069
7802,0.6031
7803,0.5993
7804,0.5955
7805,0.5917
7806,0.588
7807,0.5841
7808,0.5804
7809,0.5766
7810,0.5175
7811,0.4585
7812,0.3995
7813,0.3875
7814,0.3757
7815,0.3639
7816,0.352
7817,0.3402
7818,0.3283
7819,0.3775
7820,0.4267
7821,0.4757
7822,0.5249
7823,0.5741
7824,0.6232
7825,0.6724
7826,0.7215
7827,0.7706
7828,0.7924
7829,0.7717
7830,0.7508
7831,0.73
7832,0.7092
7833,0.6884
7834,0.6676
7835,0.6468
7836,0.6329
7837,0.6192
7838,0.6054
7839,0.5983
7840,0.5912
7841,0.5842
7842,0.577
7843,0.57
7844,0.5596
7845,0.5491
7846,0.5387
7847,0.5283
7848,0.5144
7849,0.5006
7850,0.4869
7851,0.4616
7852,0.4365
7853,0.4114
7854,0.3861
7855,0.361
7856,0.3359
7857,0.3106
7858,0.3281
7859,0.3405
7860,0.3529
7861,0.3654
7862,0.3778
7863,0.3902
7864,0.4027
7865,0.4151
7866,0.4275
7867,0.4399
7868,0.476
7869,0.5312
7870,0.5864
7871,0.6416
7872,0.6967
7873,0.752
7874,0.7745
7875,0.797
7876,0.8195
7877,0.8421
7878,0.8646
7879,0.8871
7880,0.9096
7881,0.9133
7882,0.9168
7883,0.9204
7884,0.9241
7885,0.9276
7886,0.9313
7887,0.9349
7888,0.9385
7889,0.9421
7890,0.9299
7891,0.9177
7892,0.9053
7893,0.8931
7894,0.8809
7895,0.8685
7896,0.8506
7897,0.8328
7898,0.8149
7899,0.7931
7900,0.7715
7901,0.7579
7902,0.7441
7903,0.7305
7904,0.7169
7905,0.7032
7906,0.6895
7907,0.6759
7908,0.6527
7909,0.6293
7910,0.6229
7911,0.6165
7912,0.6101
7913,0.5957
7914,0.5813
7915,0.5125
7916,0.4436
7917,0.4264
7918,0.4091
7919,0.3918
7920,0.3745
7921,0.3572
7922,0.34
7923,0.3226
7924,0.3054
7925,0.2881
7926,0.2709
7927,0.2244
7928,0.178
7929,0.1476
7930,0.1172
7931,0.0868
7932,0.0564
7933,0.026
7934,0.0106
7935,-0.0047
7936,0.0119
7937,0.0286
7938,0.0453
7939,0.0619
7940,0.0786
7941,0.0643
7942,0.0501
7943,0.0775
7944,0.1048
7945,0.1222
7946,0.1397
7947,0.1571
7948,0.1745
7949,0.1919
7950,0.2093
7951,0.2267
7952,0.2441
7953,0.2615
7954,0.2665
7955,0.2714
7956,0.2764
7957,0.2494
7958,0.2224
7959,0.1954
7960,0.1951
7961,0.195
7962,0.1949
7963,0.1948
7964,0.235
7965,0.2753
7966,0.3157
7967,0.356
7968,0.3963
7969,0.4365
7970,0.4768
7971,0.5171
7972,0.5938
7973,0.5535
7974,0.5131
7975,0.4728
7976,0.4325
7977,0.3922
7978,0.3298
7979,0.2674
7980,0.205
7981,0.1426
7982,0.1356
7983,0.1286
7984,0.1216
7985,0.1146
7986,0.093
7987,0.0715
7988,0.0499
7989,0.0283
7990,0.0068
7991,-0.0407
7992,-0.0881
7993,-0.1356
7994,-0.161
7995,-0.1863
7996,-0.2117
7997,-0.2371
7998,-0.2624
7999,-0.3102
8000,-0.2716
8001,-0.233
8002,-0.1944
8003,-0.1558
8004,-0.1492
8005,-0.1426
8006,-0.136
8007,-0.1294
8008,-0.1229
8009,-0.1163
8010,-0.1556
8011,-0.195
8012,-0.2343
8013,-0.2737
8014,-0.2872
8015,-0.3008
8016,-0.3144
8017,-0.328
8018,-0.3416
8019,-0.3666
8020,-0.3916
8021,-0.4167
8022,-0.4283
8023,-0.4399
8024,-0.4514
8025,-0.463
8026,-0.4746
8027,-0.4863
8028,-0.4555
8029,-0.4248
8030,-0.3941
8031,-0.3634
8032,-0.3326
8033,-0.3019
8034,-0.2668
8035,-0.2318
8036,-0.1967
8037,-0.1977
8038,-0.1988
8039,-0.1998
8040,-0.2008
8041,-0.2019
8042,-0.2029
8043,-0.2189
8044,-0.2348
8045,-0.2508
8046,-0.2668
8047,-0.2622
8048,-0.2576
8049,-0.2252
8050,-0.1928
8051,-0.1604
8052,-0.128
8053,-0.0955
8054,-0.0631
8055,-0.0307
8056,0.0017
8057,0.0341
8058,0.0666
8059,0.1232
8060,0.1799
8061,0.2367
8062,0.2693
8063,0.302
8064,0.3346
8065,0.3673
8066,0.3999
8067,0.3741
8068,0.3481
8069,0.3222
8070,0.2964
8071,0.2705
8072,0.2447
8073,0.2188
8074,0.193
8075,0.1671
8076,0.1438
8077,0.163
8078,0.2179
8079,0.2728
8080,0.3277
8081,0.3826
8082,0.4375
8083,0.4924
8084,0.5473
8085,0.6022
8086,0.6571
8087,0.6769
8088,0.6967
8089,0.7165
8090,0.7363
8091,0.7561
8092,0.7281
8093,0.7094
8094,0.6907
8095,0.672
8096,0.6534
8097,0.6382
8098,0.6231
8099,0.608
8100,0.593
8101,0.5779
8102,0.5627
8103,0.5476
8104,0.5325
8105,0.5174
8106,0.5355
8107,0.5536
8108,0.6185
8109,0.6834
8110,0.7064
8111,0.7294
8112,0.7523
8113,0.7752
8114,0.7982
8115,0.8211
8116,0.844
8117,0.8669
8118,0.8522
8119,0.8376
8120,0.7923
8121,0.747
8122,0.7017
8123,0.6565
8124,0.6112
8125,0.5659
8126,0.5206
8127,0.5147
8128,0.511
8129,0.5072
8130,0.5034
8131,0.4997
8132,0.4959
8133,0.4923
8134,0.4885
8135,0.4848
8136,0.481
8137,0.4772
8138,0.4758
8139,0.4743
8140,0.4728
8141,0.4713
8142,0.4932
8143,0.4883
8144,0.4834
8145,0.4785
8146,0.4736
8147,0.4686
8148,0.484
8149,0.4992
8150,0.5144
8151,0.5296
8152,0.5449
8153,0.5602
8154,0.5754
8155,0.5906
8156,0.5789
8157,0.5672
8158,0.5352
8159,0.5033
8160,0.5049
8161,0.5067
8162,0.5084
8163,0.51
8164,0.5117
8165,0.5135
8166,0.5151
8167,0.5168
8168,0.5371
8169,0.5576
8170,0.5779
8171,0.5982
8172,0.6187
8173,0.639
8174,0.6593
8175,0.6797
8176,0.7001
8177,0.7035
8178,0.6755
8179,0.6477
8180,0.6197
8181,0.5917
8182,0.5639
8183,0.5359
8184,0.508
8185,0.4801
8186,0.4521
8187,0.4242
8188,0.4426
8189,0.461
8190,0.4793
8191,0.4977
8192,0.5161
8193,0.5344
8194,0.594
8195,0.6534
8196,0.7128
8197,0.7723
8198,0.79
8199,0.8077
8200,0.8254
8201,0.8431
8202,0.8608
8203,0.8785
8204,0.8963
8205,0.9139
8206,0.9178
8207,0.9217
8208,0.9255
8209,0.9712
8210,1.0168
8211,1.054
8212,1.0913
8213,1.1285
8214,1.1658
8215,1.2029
8216,1.2401
8217,1.2774
8218,1.3146
8219,1.2903
8220,1.2908
8221,1.2915
8222,1.2921
8223,1.2927
8224,1.2933
8225,1.294
8226,1.2945
8227,1.3203
8228,1.3462
8229,1.4056
8230,1.465
8231,1.5244
8232,1.5223
8233,1.5201
8234,1.5179
8235,1.5157
8236,1.4855
8237,1.4889
8238,1.4924
8239,1.4957
8240,1.4992
8241,1.665
8242,1.8391
8243,2.0133
8244,2.2097
8245,2.1564
8246,2.103
8247,2.0497
8248,1.9963
8249,1.943
8250,1.8817
8251,1.8206
8252,1.7594
8253,1.6758
8254,1.5867
8255,1.4974
8256,1.4043
8257,1.3111
8258,1.2459
8259,1.1808
8260,1.1156
8261,1.0504
8262,1.0692
8263,1.1946
8264,1.3199
8265,1.4451
8266,1.5704
8267,1.596
8268,1.6216
8269,1.6472
8270,1.6581
8271,1.6691
8272,1.6801
8273,1.691
8274,1.702
8275,1.713
8276,1.7239
8277,1.7198
8278,1.7157
8279,1.7115
8280,1.7074
8281,1.7033
8282,1.699
8283,1.6949
8284,1.6719
8285,1.6489
8286,1.6259
8287,1.6029
8288,1.5798
8289,1.5568
8290,1.5339
8291,1.5109
8292,1.4878
8293,1.4732
8294,1.4747
8295,1.4761
8296,1.4774
8297,1.4788
8298,1.4803
8299,1.4833
8300,1.4862
8301,1.4892
8302,1.4923
8303,1.4953
8304,1.4982
8305,1.5012
8306,1.5042
8307,1.5073
8308,1.5077
8309,1.5081
8310,1.5085
8311,1.509
8312,1.5095
8313,1.5139
8314,1.5183
8315,1.5227
8316,1.5271
8317,1.5316
8318,1.536
8319,1.5405
8320,1.5449
8321,1.5493
8322,1.5537
8323,1.5568
8324,1.5599
8325,1.5629
8326,1.566
8327,1.5657
8328,1.5654
8329,1.5649
8330,1.5646
8331,1.5643
8332,1.564
8333,1.5637
8334,1.5634
8335,1.5631
8336,1.5581
8337,1.5532
8338,1.5483
8339,1.5106
8340,1.4728
8341,1.435
8342,1.3972
8343,1.3595
8344,1.3217
8345,1.2839
8346,1.2461
8347,1.2084
8348,1.1705
8349,1.1492
8350,1.1279
8351,1.1065
8352,1.0851
8353,1.0637
8354,1.0453
8355,1.027
8356,1.0086
8357,0.9752
8358,0.9419
8359,0.9086
8360,0.8753
8361,0.8419
8362,0.8086
8363,0.7753
8364,0.7073
8365,0.6392
8366,0.5712
8367,0.5032
8368,0.4352
8369,0.3429
8370,0.2506
8371,0.1583
8372,0.066
8373,0.0084
8374,-0.0492
8375,-0.1068
8376,-0.1643
8377,-0.1923
8378,-0.2203
8379,-0.2483
8380,-0.2762
8381,-0.3042
8382,-0.3322
8383,-0.3601
8384,-0.3497
8385,-0.3393
8386,-0.3288
8387,-0.3184
8388,-0.3079
8389,-0.2975
8390,-0.287
8391,-0.2766
8392,-0.2662
8393,-0.2557
8394,-0.2453
8395,-0.2348
8396,-0.2244
8397,-0.2139
8398,-0.2099
8399,-0.2058
8400,-0.2018
8401,-0.1977
8402,-0.1937
8403,-0.1896
8404,-0.1856
8405,-0.1815
8406,-0.1775
8407,-0.1734
